id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,target
1282,A,K,A,A,D,BI,A,S,S,A,HQ,A,A,A,B,D,B,B,B,0.671824875,0.823275583,0.794489046,0.687709603,0.801781967,0.553486188,0.317173031,0.830473445,0.627678971,0.356965282,0.651763951,0
1285,A,B,G,A,J,BI,G,AS,AT,A,HC,A,A,A,A,D,B,D,D,0.352056239,0.965021493,0.959727576,0.223343113,0.712870792,0.61984406,0.908236024,0.431116189,0.953878214,0.326086439,0.442879829,1
1287,B,I,D,A,F,AB,A,AH,AE,A,GS,A,A,A,A,B,D,D,B,0.494088201,0.433159098,0.484941069,0.321871173,0.289460509,0.070339687,0.394320059,0.394251754,0.384476055,0.254102465,0.424064078,0
1288,B,J,A,A,F,BI,A,J,AX,A,HK,A,A,A,B,A,A,D,B,0.668990759,0.688008434,0.724729161,0.252899665,0.414302557,0.796305647,0.669681317,0.653458383,0.454440516,0.634131532,0.445838674,0
1289,A,H,A,B,F,BI,A,AK,AF,A,D,A,A,A,A,D,B,B,B,0.523335376,0.787219758,0.777014467,0.211075588,0.712752305,0.421006964,0.758567372,0.424459352,0.693494819,0.314590562,0.524804321,0
1290,B,I,A,B,E,BI,A,AS,AX,C,DP,A,A,A,B,B,D,D,B,0.477881642,0.245844411,0.26780729,0.251786687,0.626204552,0.487891185,0.546155773,0.39675191,0.362998629,0.377237086,0.444228225,1
1291,A,I,C,A,F,BI,A,K,BH,A,EV,A,A,A,B,B,D,D,B,0.491106345,0.567964987,0.511013449,0.293282468,0.361154116,0.555429772,0.33995619,0.373098241,0.680208335,0.48209086,0.47423202,0
1293,B,I,A,A,H,BI,A,E,AN,A,HC,A,A,A,A,A,D,D,A,0.285569053,0.722231229,0.770904341,0.28485616,0.808783617,0.679543882,0.745725039,0.433150929,0.673613807,0.499994226,0.329729313,0
1294,A,F,C,A,F,AB,A,AI,I,C,HX,A,A,A,A,B,D,D,B,0.469387847,0.457787278,0.446181893,0.344255625,0.216293995,0.14561451,0.234433872,0.452256905,0.374435974,0.258492018,0.47015312,0
1295,A,O,D,B,D,BI,S,AH,BM,A,DC,B,A,A,B,B,B,B,D,0.374383818,0.279356877,0.259507449,0.226341666,0.230080152,0.114071433,0.193611178,0.282833055,0.171240452,0.355698003,0.345290699,1
1297,B,L,U,A,F,BI,C,F,AS,A,GK,A,A,A,A,A,D,D,B,0.27170153,0.178151633,0.346645382,0.339040824,0.604500271,0.144861985,0.60139519,0.171613148,0.308953762,0.260806593,0.335869964,0
1298,A,B,A,A,E,BI,A,AN,BM,C,DJ,A,B,A,A,B,D,D,B,0.350627741,0.300803053,0.408836411,0.581498323,0.805312935,0.776161123,0.459013048,0.338570447,0.369854271,0.338570144,0.336533683,0
1299,B,A,A,A,F,BI,A,S,L,E,LN,A,A,A,A,B,D,D,B,0.560193969,0.797676529,0.71590157,0.565203994,0.783543674,0.421574318,0.329627009,0.751712195,0.733094471,0.266381218,0.938902586,0
1302,A,F,A,F,S,AB,A,AP,BN,A,FP,A,A,A,A,B,D,D,C,0.660167634,0.421619811,0.306129763,0.248289591,0.800265862,0.153120219,0.341736085,0.391240577,0.327422189,0.465104856,0.517867272,0
1303,B,I,D,B,E,BI,C,E,AE,A,EK,A,A,A,A,B,D,D,B,0.685030125,0.60203416,0.590276547,0.321174972,0.79779785,0.257232584,0.263510683,0.696575196,0.333945305,0.323390667,0.705042878,1
1304,A,M,G,A,D,BI,C,AW,BM,I,DP,A,B,A,B,B,D,D,B,0.157029201,0.321473706,0.341445961,0.562963757,0.224037477,0.256930353,0.602385296,0.311295962,0.375708002,0.33457363,0.275110151,0
1305,A,I,F,A,E,BI,A,AT,AF,A,GS,B,A,A,A,B,D,D,B,0.359714138,0.363659929,0.442145279,0.595323431,0.663569489,0.76856606,0.519508831,0.544528575,0.374847789,0.359045033,0.322444273,0
1306,B,J,A,A,E,BI,C,K,AK,C,DP,A,A,A,A,D,D,D,B,0.46652176,0.315429809,0.345382022,0.625918272,0.361064711,0.807685578,0.556693265,0.388332522,0.352495523,0.338081918,0.456111641,0
1307,A,M,F,A,F,BU,A,S,AF,E,LO,A,A,A,B,B,D,D,B,0.860761348,0.552281462,0.623450456,0.726653115,0.678302782,0.123112226,0.556405953,0.61172875,0.391509324,0.306010005,0.376697343,0
1309,B,F,A,B,E,BI,A,AS,BM,A,DJ,A,A,A,A,B,D,D,B,0.540940156,0.384158254,0.248788378,0.147316451,0.341698259,0.806331029,0.584665162,0.379164931,0.327308421,0.343589766,0.487417457,0
1310,A,O,F,A,E,BU,G,AN,S,A,CC,A,B,A,B,D,B,C,D,0.335679109,0.370042122,0.394941548,0.539869886,0.601215612,0.140750072,0.16711439,0.579076859,0.39135481,0.315976816,0.655944181,1
1311,A,K,A,B,H,BI,E,E,AU,N,HK,A,B,A,A,B,D,B,B,0.560548457,0.647932345,0.578013117,0.228378982,0.795941621,0.682777392,0.743698815,0.444294521,0.567182179,0.324783987,0.409135744,0
1315,B,K,A,A,H,BI,A,AA,BM,A,HK,A,A,A,B,B,D,D,B,0.975505411,0.702761114,0.711832504,0.671353877,0.272526547,0.619626496,0.652359733,0.707010057,0.43731323,0.744078749,0.92816771,0
1319,A,J,F,A,G,BI,A,AD,Q,A,KC,A,A,A,B,D,D,D,D,0.466178252,0.255627502,0.709986614,0.373548094,0.215710139,0.822570574,0.685834715,0.322907507,0.329786413,0.612282672,0.453185161,0
1320,A,L,C,A,G,BI,A,U,Q,A,MD,A,A,A,A,B,D,D,B,0.301345047,0.350030031,0.546336889,0.232308502,0.274467639,0.785104835,0.606053854,0.347891185,0.335113666,0.30928558,0.512519296,0
1322,B,I,D,A,E,BI,A,U,AK,C,DJ,A,A,A,A,B,D,D,B,0.344296001,0.338919545,0.326773331,0.321229758,0.771750476,0.737295543,0.43083571,0.41224801,0.367672244,0.362805448,0.321414575,0
1325,A,G,G,A,F,BI,C,A,BM,A,FL,B,A,A,B,D,B,D,B,0.614432907,0.44702722,0.43718633,0.646684359,0.377365511,0.794483082,0.627203782,0.535059451,0.396957807,0.346111241,0.691918864,1
1330,A,K,D,A,E,BI,A,E,AE,C,DP,A,B,A,A,A,D,D,B,0.178405507,0.33583413,0.392825803,0.602735897,0.797779858,0.736775292,0.456260867,0.453185551,0.351154162,0.328163825,0.33662933,0
1331,A,K,G,B,D,BI,A,AK,Y,F,HE,A,A,A,A,B,D,D,B,0.690824188,0.419501448,0.446489641,0.591873522,0.459792375,0.12523266,0.243781567,0.799989748,0.554818951,0.331555068,0.524755292,0
1332,A,I,A,F,F,BI,A,AN,AD,A,IG,A,A,A,A,D,D,D,B,0.70218363,0.748031468,0.794661935,0.865660014,0.584561756,0.354785169,0.168868981,0.822205547,0.618478226,0.811499226,0.957054728,0
1334,A,I,D,A,F,AB,C,AH,BC,A,GS,A,A,A,B,B,D,D,B,0.299976767,0.392374072,0.443167484,0.36209888,0.242822762,0.27625885,0.935896009,0.325489278,0.374423495,0.259482302,0.457659633,0
1336,A,F,A,A,F,BI,E,AS,AD,A,MB,A,A,A,B,D,B,D,B,0.713278997,0.76461911,0.809819913,0.712995246,0.488820381,0.258316192,0.152760317,0.888246269,0.607442943,0.810200289,0.587499752,1
1337,A,I,A,A,J,BI,A,E,AT,A,HB,A,B,A,A,B,D,D,B,0.641727742,0.947820403,0.907520187,0.262271867,0.79225415,0.488571958,0.539434569,0.556453074,0.95954472,0.383805278,0.476051853,0
1338,A,I,A,A,G,BI,G,E,AT,E,GS,A,A,A,A,B,B,D,B,0.377738824,0.56645725,0.881947326,0.241996515,0.764992581,0.815329733,0.912308644,0.488045819,0.656538907,0.499182685,0.411577148,0
1339,A,H,I,B,G,BI,A,AF,AF,A,DP,A,A,A,B,D,B,C,D,0.549283534,0.829291919,0.510326553,0.203118686,0.300666477,0.421841833,0.566331039,0.374981953,0.683641402,0.596084087,0.394721691,1
1340,A,L,D,B,K,BI,A,AS,K,A,MD,A,A,A,B,B,D,D,B,0.828720695,0.855059377,0.961443806,0.842759292,0.742067917,0.554036608,0.945142965,0.818944166,0.724331518,0.829903402,0.578394076,1
1342,B,I,A,B,G,BI,A,J,AU,C,MD,A,A,A,A,B,D,D,B,0.61927041,0.958996667,0.759250093,0.636471669,0.790674018,0.488545173,0.644617476,0.529513872,0.732621917,0.314099242,0.502880672,0
1345,A,M,G,B,E,BI,C,AF,AF,A,DP,A,A,A,B,A,D,D,B,0.115668381,0.289764056,0.372846241,0.309362282,0.227405939,0.802508021,0.516908064,0.353083361,0.361789947,0.267431319,0.30685492,0
1346,A,H,F,D,E,BI,A,AS,K,A,CK,B,A,A,B,B,B,B,B,0.383426031,0.245553938,0.315161966,0.287979844,0.224178457,0.484489748,0.448731321,0.271416032,0.304968736,0.281122691,0.327278553,0
1347,A,M,A,A,E,T,C,F,AX,A,DP,A,A,A,B,A,B,D,B,0.4912866,0.19938905,0.338443674,0.306872746,0.682931861,0.143949188,0.484074301,0.331749136,0.386857475,0.257294437,0.39080804,0
1348,A,F,C,A,E,BI,A,AH,AX,A,DP,A,A,A,A,B,D,D,B,0.47198955,0.300251036,0.324939087,0.355613238,0.213337787,0.359132534,0.484616551,0.36882021,0.351798843,0.303008229,0.448473726,0
1351,B,I,A,A,G,BI,A,E,BM,A,HK,A,A,A,A,B,D,D,B,0.535033002,0.61859775,0.802415886,0.328153809,0.770591409,0.619451115,0.632556348,0.454863076,0.336145016,0.317634358,0.549069058,0
1352,A,F,J,B,E,BI,C,AK,BM,A,CB,B,A,A,B,D,B,C,C,0.48350963,0.231047723,0.645976481,0.292109152,0.353120716,0.171172219,0.418024959,0.487510503,0.355318875,0.357193926,0.410081913,0
1353,A,M,C,A,E,BI,C,AH,AE,C,DP,A,A,A,B,A,D,D,B,0.33101894,0.207012232,0.313917025,0.329202884,0.280811884,0.804933545,0.511824904,0.434931701,0.364568866,0.354425545,0.453393247,1
1354,A,L,M,B,H,BI,C,AK,F,A,HK,B,A,B,B,D,B,D,D,0.291118511,0.783632732,0.806731968,0.087432056,0.680549489,0.795482892,0.745335131,0.359115822,0.693646349,0.933545286,0.458893907,1
1355,A,I,A,A,E,AB,C,K,X,A,CR,A,A,A,B,B,D,D,B,0.331642194,0.326890518,0.255951277,0.322190675,0.820866493,0.736411548,0.592433382,0.394303143,0.392524095,0.619356863,0.329487811,0
1356,A,K,A,A,E,BI,C,U,BM,L,DJ,A,B,A,A,B,D,D,B,0.48056738,0.336143893,0.29740148,0.615955984,0.79603098,0.734848694,0.47805469,0.368806725,0.360924072,0.623676198,0.448845322,0
1358,A,H,A,A,I,BI,I,G,K,A,LF,A,A,A,B,D,B,C,D,0.505789482,0.946266827,0.975177923,0.334842145,0.230789121,0.677768481,0.677560941,0.353996413,1.033358188,0.59415497,0.541614709,1
1359,A,N,D,A,D,BI,I,F,BM,A,CP,A,A,A,A,B,D,D,D,0.312530745,0.609737966,0.450255185,0.594940819,0.46582389,0.183971963,0.41944686,0.671728452,0.53375942,0.382309474,0.409689463,0
1361,A,L,D,A,E,BI,A,F,L,A,LN,A,A,A,A,B,D,D,B,0.872953328,0.672238301,0.755046831,0.803501475,0.679218534,0.553586548,0.292000049,0.959963951,0.678255618,0.808917068,0.877959196,0
1362,A,L,J,B,E,BI,C,AS,S,A,MC,B,A,A,B,D,B,D,B,0.660501162,0.569548151,0.575240132,0.668628316,0.723949127,0.357002937,0.34484272,0.63872994,0.412852305,0.533904236,0.691725229,0
1364,A,I,C,A,F,AB,A,U,AE,A,GS,A,A,A,A,B,D,D,B,0.37262459,0.470676811,0.459018498,0.280829505,0.304696354,0.23950282,0.398954977,0.315774266,0.346888815,0.265082194,0.404142161,0
1366,A,I,M,A,D,AB,E,AH,BN,A,DC,B,A,A,B,D,B,D,D,0.651026568,0.326443375,0.291388476,0.267339976,0.250165389,0.485586383,0.234723479,0.328921085,0.369266597,0.636214334,0.471978212,1
1368,A,F,J,B,H,BI,A,E,Y,C,IG,A,A,A,A,B,D,D,B,0.717367269,0.636939965,0.807454863,0.742416769,0.798589962,0.553434691,0.21771101,0.848233326,0.509516042,0.487771483,0.936870314,0
1369,A,K,A,A,E,BI,A,AF,AE,L,DJ,A,B,A,A,B,D,D,B,0.477133381,0.327382573,0.399441885,0.625431939,0.363574203,0.119370336,0.382381158,0.341569759,0.367258232,0.354376754,0.3369539,0
1370,A,I,C,B,F,BI,A,R,F,A,GL,A,A,A,B,D,B,D,B,0.325568108,0.449563348,0.43570151,0.244636317,0.213932978,0.787185718,0.947793584,0.471160086,0.272259921,0.278293377,0.329400634,1
1371,B,I,C,A,F,AB,A,AH,AE,A,HH,A,A,A,A,B,D,D,B,0.451613426,0.478248006,0.481124699,0.380062183,0.253230059,0.358208837,0.367721798,0.324180159,0.315500834,0.270491064,0.39917429,0
1372,A,J,A,A,E,BI,A,AH,AT,E,HB,A,A,A,A,B,D,D,B,0.42001365,0.421542667,0.457406656,0.253946633,0.23642165,0.092090765,0.549938888,0.479436718,0.396329752,0.459884814,0.396229161,0
1375,A,F,G,A,G,BI,A,AS,Q,A,MD,A,A,A,A,B,D,B,B,0.587240069,0.673212786,0.904702692,0.538387238,0.681149223,0.733307781,0.668387869,0.552469588,0.649930683,0.756928236,0.655885615,0
1376,A,I,C,A,F,AB,A,U,BC,A,GS,A,A,A,A,B,D,D,B,0.494241679,0.455407618,0.428082027,0.271386999,0.283988639,0.356945322,0.817302504,0.324457505,0.359241779,0.322733554,0.35909141,0
1377,B,A,C,B,E,BI,A,A,BM,A,DJ,A,A,A,A,B,D,D,B,0.304845321,0.292183778,0.337749662,0.279634782,0.245411087,0.680532215,0.423806884,0.37023237,0.383504175,0.340308934,0.420672066,0
1380,A,K,A,B,E,BI,C,AA,BM,F,CR,A,B,A,A,B,D,D,B,0.346013648,0.252576466,0.340607313,0.331855413,0.207350765,0.6823611,0.546515912,0.382051905,0.380301921,0.538526791,0.345535112,0
1382,B,K,A,A,E,BI,C,E,BM,F,CR,A,B,A,A,B,D,B,B,0.390022515,0.297089901,0.291235194,0.385553988,0.818260192,0.490415682,0.581400682,0.300151841,0.275773781,0.579933823,0.262282775,0
1383,A,L,Q,D,F,BI,A,AN,AE,A,HK,A,A,B,B,D,B,D,C,0.300474576,0.547684379,0.56935976,0.632777688,0.25717217,0.806719317,0.59147476,0.399459099,0.45885484,0.344893084,0.393822679,1
1384,A,H,F,B,E,BI,A,AH,Y,A,GK,B,A,A,B,D,D,D,B,0.318495623,0.351323999,0.393583647,0.352555168,0.23788914,0.420758006,0.516559045,0.465034377,0.334893813,0.316317269,0.354816836,0
1385,B,F,A,A,E,BI,A,J,AT,E,HB,A,A,A,A,B,D,D,B,0.488760221,0.943858463,0.966801527,0.27456048,0.364175885,0.360684122,0.529520972,0.544007203,0.603432161,0.358035695,0.479896438,0
1387,B,I,A,C,G,BI,A,J,BM,E,HK,A,A,A,A,B,D,D,B,0.63813857,0.626718473,0.656960614,0.65012422,0.675409693,0.783310345,0.626230992,0.713774849,0.441633572,0.277413065,0.645248091,0
1388,A,B,A,A,E,BI,A,AH,AE,L,DJ,A,A,A,B,D,D,B,B,0.473921889,0.343960734,0.290818249,0.612967704,0.236288723,0.732982914,0.384417336,0.37800087,0.387764584,0.34689298,0.327923283,0
1390,B,I,A,D,E,BI,A,Y,AU,E,CS,A,A,A,A,B,D,D,B,0.922491194,0.78510397,0.870039438,0.816346356,0.77851913,0.48773242,0.342238742,0.959998016,0.591115409,0.383694261,0.936654511,0
1391,A,J,A,A,E,BI,C,N,AE,E,DP,A,A,A,B,B,D,D,B,0.342963017,0.303881598,0.25210565,0.24222741,0.590898129,0.620043283,0.562916077,0.366593728,0.345348098,0.265555031,0.374795758,0
1395,A,K,A,B,F,BI,A,R,AX,F,HK,A,B,A,A,B,D,D,B,0.43509532,0.579277097,0.567009189,0.646510497,0.80063982,0.554960075,0.599075336,0.80499744,0.504851069,0.750143897,0.910161416,0
1396,A,O,A,C,E,BI,E,AH,AE,A,DJ,A,A,A,B,D,B,B,B,0.484810854,0.302447851,0.36123725,0.622516801,0.225756524,0.555600334,0.519855582,0.388559371,0.390290442,0.251903458,0.403591101,0
1398,A,L,Q,A,D,K,C,AF,BN,A,CK,B,A,A,B,D,B,D,D,0.143326832,0.130297086,0.202865343,0.097413498,0.220809902,0.486566915,0.566756178,0.255398901,0.232183149,0.243530979,0.307028185,1
1399,A,I,A,B,F,BI,A,G,AD,J,KW,A,B,A,A,B,D,D,B,0.912835483,0.646987058,0.777538027,0.832442714,0.48540189,0.253072979,0.235718278,0.856700014,0.65404983,0.95981803,0.920681061,1
1401,A,L,C,B,E,BI,A,AK,S,A,DJ,A,A,A,B,B,B,D,B,0.460785024,0.364126162,0.327336039,0.663116133,0.598167613,0.131859452,0.150371812,0.806338395,0.376228233,0.290338541,0.522667063,0
1404,A,F,D,B,E,AB,E,A,BM,A,CB,A,A,A,A,B,B,C,C,0.475334343,0.189806273,0.244923563,0.25721807,0.783358066,0.25609557,0.432881579,0.247004619,0.295064566,0.245315073,0.326384157,0
1406,B,I,A,D,E,BI,A,Y,L,A,DI,A,A,A,A,B,D,D,B,0.918225335,0.740029669,0.771213473,0.868435709,0.780646487,0.190946633,0.252255742,0.835140634,0.589175267,0.80823934,0.967881207,0
1408,A,H,C,B,E,BI,A,AA,AJ,A,DJ,B,A,A,B,D,B,C,D,0.492822986,0.314303221,0.364688628,0.359021353,0.215356538,0.778959092,0.50281189,0.491007367,0.392848979,0.319796132,0.397541035,1
1409,A,N,C,A,F,AB,A,U,BC,A,GS,A,A,A,A,B,D,D,B,0.464677683,0.470162504,0.426600444,0.272612413,0.293084297,0.257947936,0.490408919,0.308112284,0.345128366,0.261733158,0.386164246,0
1410,A,F,A,A,F,BI,I,A,BJ,A,DP,A,A,A,A,D,B,D,B,0.297622899,0.337046503,0.554727078,0.623133285,0.299721344,0.170987429,0.512450165,0.484156846,0.721713917,0.384160402,0.286958362,0
1411,A,L,J,B,E,BI,C,K,Y,A,KW,B,A,A,B,B,D,D,B,0.93303062,0.532838797,0.945904339,0.87072184,0.376243992,0.553592096,0.278439022,0.87215609,0.736720876,0.530513919,0.93795079,0
1412,A,L,Q,A,G,BI,A,AS,BD,A,GK,B,A,B,B,D,B,D,D,0.401130381,0.700879476,0.720516675,0.585386199,0.28979222,0.786447499,0.684405343,0.334483164,0.582017705,0.930373286,0.377108897,1
1413,A,I,F,A,F,BI,A,AD,BM,A,GS,B,A,A,A,B,D,D,B,0.387727966,0.236971808,0.368917926,0.626159075,0.781616832,0.553441957,0.526942772,0.322170382,0.295917443,0.2728503,0.318982415,0
1415,B,F,D,B,E,BI,A,AS,L,A,DJ,A,A,A,A,B,D,D,B,0.494960955,0.253921134,0.309955318,0.21744994,0.703018306,0.553247175,0.56908315,0.648890234,0.360312474,0.314428954,0.501251301,0
1416,B,I,A,A,F,BI,A,AG,H,A,GS,A,A,A,A,B,D,D,B,0.304160568,0.259446857,0.463624747,0.297777937,0.36831687,0.421850893,0.406550937,0.353985791,0.338096229,0.269567966,0.403893239,0
1418,A,K,A,A,F,BI,A,AW,BM,A,HK,A,A,A,A,B,D,B,B,0.292881959,0.711039735,0.71178396,0.570776976,0.721512973,0.735664577,0.760761165,0.378210617,0.433551262,0.296860334,0.435298825,0
1419,A,M,D,A,D,BI,C,AV,Y,C,IG,A,A,A,B,B,D,D,B,0.913611386,0.713744576,0.761777079,0.850103608,0.281272228,0.354331472,0.209432929,0.86937023,0.703910753,0.814977925,0.974783335,0
1421,A,F,D,A,G,BI,G,AS,AN,A,GS,A,A,A,A,D,B,C,C,0.404999303,0.644618844,0.616753188,0.216739993,0.686548432,0.795192,0.801610839,0.696718612,0.673096421,0.513335845,0.410150846,0
1424,A,O,A,A,E,BI,A,U,Y,F,CR,A,B,A,A,B,D,D,B,0.304204904,0.239340929,0.318262472,0.597343345,0.583042372,0.084306803,0.506815673,0.25332232,0.365501555,0.306187272,0.270091868,0
1426,B,I,C,A,E,AB,A,U,X,A,DJ,A,A,A,A,B,D,D,B,0.459308557,0.449900471,0.440840001,0.327452858,0.82684958,0.257724388,0.478157714,0.373918919,0.343500383,0.254426367,0.422119981,0
1427,A,I,A,B,G,BI,A,S,AE,A,HK,A,A,A,B,D,D,C,B,0.623543798,0.699016486,0.624624623,0.704515446,0.673851589,0.622376915,0.733325333,0.695191885,0.557037811,0.670821236,0.647082726,0
1428,A,I,D,G,H,BI,A,AN,AN,A,HK,A,A,A,A,D,B,D,B,0.338667375,0.706558274,0.768320834,0.24466191,0.297349307,0.735951475,0.830201381,0.423075621,0.6241876,0.362154094,0.382993232,1
1429,A,F,A,B,E,BI,A,AW,BM,A,IE,A,A,A,B,D,B,D,B,0.464663028,0.352660704,0.241160911,0.589285713,0.614903179,0.138764048,0.592500112,0.329910209,0.404872967,0.401225709,0.393068667,1
1430,A,G,F,C,E,AB,G,AH,BM,A,DJ,A,A,A,B,D,B,D,D,0.234173419,0.290334781,0.323928836,0.588143432,0.236401816,0.73444978,0.389333412,0.36316312,0.350646245,0.284698182,0.319498934,1
1431,A,L,C,B,E,BI,C,AK,BM,A,CR,A,A,A,A,D,D,B,B,0.46540752,0.289308061,0.322156449,0.591162377,0.339940245,0.554434314,0.540790626,0.390981858,0.380872515,0.515907623,0.443069885,1
1432,A,F,A,A,F,BI,A,J,I,C,HX,A,A,A,A,D,B,D,B,0.422319996,0.39809016,0.43929364,0.545150325,0.389439214,0.554924892,0.522121804,0.60777876,0.616514895,0.519173665,0.378815266,0
1433,B,F,A,A,F,G,E,AT,L,J,HJ,A,B,A,A,D,D,D,B,0.328085171,0.370075042,0.351956333,0.616475727,0.576264852,0.128182153,0.501453211,0.229811434,0.340013756,0.34968905,0.324251876,0
1434,B,K,A,B,F,BI,A,AL,L,A,HQ,A,A,A,A,B,D,C,B,0.969273866,0.800651437,0.749114504,0.812548214,0.675059924,0.252881643,0.268889651,0.99432827,0.761545538,0.975395484,0.962870297,1
1435,B,F,A,B,E,BI,A,AL,L,A,HQ,A,A,A,B,B,D,D,B,0.888853815,0.831675845,0.782807994,0.808080554,0.6792086,0.055226705,0.259304738,0.903183448,0.573291373,0.803280781,0.974666771,0
1437,B,I,D,A,E,BI,A,AN,BM,A,AD,A,A,A,A,B,D,C,B,0.381033559,0.232834642,0.329461791,0.191217922,0.271217681,0.487352717,0.242634456,0.387496564,0.314898555,0.347484515,0.364934245,0
1438,A,L,J,A,H,BI,A,AW,AX,A,HK,A,A,A,A,B,D,D,B,0.371031916,0.712006966,0.713013726,0.150505602,0.783523148,0.554812809,0.680112903,0.698345851,0.484255249,0.361190021,0.324396067,1
1439,A,K,A,A,H,BI,A,AH,L,A,HQ,A,A,A,B,D,D,C,B,0.867195163,0.764125848,0.747146161,0.885026351,0.690241051,0.55583523,0.346031596,0.824312086,0.74040718,0.94172494,0.925129819,0
1440,A,I,A,A,G,BI,D,E,AE,A,GS,A,A,A,A,B,D,D,B,0.559538937,0.619382085,0.616595899,0.312430168,0.790700171,0.682621719,0.75287824,0.553279954,0.389903467,0.264495258,0.647820067,0
1441,A,I,C,A,F,AB,A,AH,BC,A,HH,A,A,A,A,B,D,D,B,0.461513126,0.370267875,0.41072103,0.340578832,0.240271139,0.271645403,0.466427364,0.348037363,0.350242129,0.254354004,0.406892126,0
1442,B,K,A,B,G,BI,A,K,L,C,HK,A,A,A,B,B,D,D,B,0.517151152,0.788534831,0.800628062,0.675447338,0.371800166,0.555558687,0.360358089,0.848502872,0.487996445,0.966347756,0.653147753,0
1444,A,I,A,A,E,BI,C,AI,AS,E,CR,A,A,A,A,B,D,D,B,0.176433938,0.355478333,0.382093128,0.581818476,0.230046316,0.73637084,0.554576206,0.409614953,0.380833591,0.447591133,0.369881189,0
1445,A,I,F,A,E,BI,A,E,BM,A,DJ,A,A,A,A,B,D,D,B,0.31277753,0.351939536,0.408004808,0.603585739,0.782982109,0.736879854,0.547532315,0.36112453,0.374059952,0.351401451,0.335454112,0
1446,A,M,O,A,J,BI,I,C,K,A,CD,A,A,B,B,D,B,C,C,0.712393847,0.947721435,0.949581701,0.286469008,0.486901366,0.621608636,0.946716078,0.31536759,0.741257702,0.498873874,0.266568661,1
1447,A,B,D,A,E,BI,G,AH,K,A,DJ,A,A,A,B,D,B,C,D,0.535416589,0.33055401,0.478363806,0.367579242,0.238464816,0.733666963,0.529837322,0.329953496,0.404489763,0.330027097,0.325352257,1
1448,A,I,C,A,F,BI,A,AN,BO,A,DJ,A,A,A,A,B,D,D,B,0.471109059,0.184858737,0.323302434,0.362855161,0.823080465,0.122130144,0.369467605,0.357881444,0.365539458,0.264613771,0.424035228,0
1449,A,L,J,A,E,BI,A,C,AF,A,GI,B,A,A,A,B,B,D,B,0.306105794,0.395236807,0.399111851,0.640888985,0.818972499,0.252421661,0.527984147,0.521967915,0.497005249,0.411656475,0.349366286,1
1450,B,I,A,A,E,BI,G,E,J,A,IG,A,A,A,A,B,D,D,B,0.851559717,0.943402954,0.958263702,0.873851653,0.804768692,0.677819296,0.183976048,0.585855366,0.507742101,0.366811503,0.530635289,0
1452,A,L,I,B,E,BI,A,AI,Y,A,MD,B,A,A,B,D,B,D,D,0.921032416,0.50967941,0.502011527,0.872394731,0.397417841,0.733664666,0.218228607,0.874271372,0.709836222,0.72741173,0.96505462,1
1453,A,K,A,B,E,BI,A,AA,Y,A,GQ,A,A,A,B,B,D,D,B,0.502057052,0.492057247,0.448669057,0.597429245,0.463438254,0.487449347,0.164494266,0.480521815,0.493905524,0.528528717,0.54511932,0
1454,A,F,C,A,E,BI,A,AH,I,A,HX,A,A,A,A,B,D,D,B,0.656057075,0.454205481,0.429798977,0.816745432,0.239683261,0.09204609,0.179391647,0.587349919,0.711237383,0.417636585,0.638855666,0
1455,B,I,A,B,E,BI,A,N,S,E,IE,A,A,A,A,B,D,D,B,0.605229127,0.439709496,0.495027314,0.717727436,0.602854829,0.163821748,0.20594422,0.727653676,0.398802637,0.312531073,0.676238598,0
1456,A,F,A,A,G,BI,A,AX,H,C,GS,A,B,A,A,B,A,D,B,0.490764722,0.585287705,0.929241765,0.306713129,0.201322598,0.360098649,0.605816946,0.605368589,0.816071576,0.533863962,0.47374803,0
1458,A,A,A,B,D,AB,A,R,AX,A,IE,A,A,A,A,B,D,D,B,0.194151568,0.183985645,0.29140091,0.668535704,0.718634993,0.133946936,0.479808654,0.376454312,0.244167274,0.356566429,0.35239999,0
1459,A,O,A,C,G,BI,A,U,AF,A,O,A,A,A,A,B,D,D,B,0.336092773,0.351037126,0.406697464,0.115009185,0.7989138,0.734513287,0.616778554,0.393602591,0.376689017,0.464984646,0.278125744,0
1463,A,K,A,A,H,BI,A,T,AD,E,LO,A,A,A,B,B,D,D,B,0.685680015,0.808069612,0.791725863,0.695967218,0.352851186,0.619730793,0.347893075,0.878993582,0.514590364,0.805868312,0.638336813,0
1464,A,F,A,A,J,BI,A,AH,AT,C,HB,A,B,A,A,B,D,D,B,0.466122401,0.500238543,0.902262063,0.273680431,0.204834259,0.358287083,0.562545031,0.509790261,0.615180966,0.375045413,0.415775251,0
1465,A,G,M,A,D,AB,C,AH,K,A,DC,A,A,A,B,D,B,D,B,0.490145725,0.459599587,0.456068916,0.320963103,0.26824677,0.35512748,0.323093007,0.384664349,0.377984206,0.566259239,0.469342222,1
1470,B,I,I,A,E,BI,C,AV,Y,A,KW,A,A,A,A,B,D,D,B,0.89094076,0.711583196,0.744262653,0.78667405,0.292661916,0.038585201,0.227683764,0.839051401,0.677130166,0.885128691,0.97046976,0
